5.79279E+12	2.51E-08	1.96E-05
5.8018E+12	2.50E-08	1.96E-05
5.81081E+12	2.49E-08	1.96E-05
5.81982E+12	2.49E-08	1.95E-05
5.82883E+12	2.48E-08	1.95E-05
5.83784E+12	2.47E-08	1.95E-05
5.84685E+12	2.46E-08	1.95E-05
5.85586E+12	2.46E-08	1.94E-05
5.86486E+12	2.45E-08	1.94E-05
5.87387E+12	2.44E-08	1.94E-05
5.88288E+12	2.43E-08	1.93E-05
5.89189E+12	2.43E-08	1.93E-05
5.9009E+12	2.42E-08	1.93E-05
5.90991E+12	2.41E-08	1.93E-05
5.91892E+12	2.40E-08	1.92E-05
5.92793E+12	2.40E-08	1.92E-05
5.93694E+12	2.39E-08	1.92E-05
5.94595E+12	2.38E-08	1.91E-05
5.95495E+12	2.37E-08	1.91E-05
5.96396E+12	2.37E-08	1.91E-05
5.97297E+12	2.36E-08	1.90E-05
5.98198E+12	2.35E-08	1.90E-05
5.99099E+12	2.35E-08	1.90E-05
6E+12	2.34E-08	1.90E-05
6.00901E+12	2.33E-08	1.89E-05
6.01802E+12	2.32E-08	1.89E-05
6.02703E+12	2.32E-08	1.89E-05
6.03604E+12	2.31E-08	1.88E-05
6.04505E+12	2.30E-08	1.88E-05
6.05405E+12	2.30E-08	1.88E-05
6.06306E+12	2.29E-08	1.88E-05
6.07207E+12	2.28E-08	1.87E-05
6.08108E+12	2.28E-08	1.87E-05
6.09009E+12	2.27E-08	1.87E-05
6.0991E+12	2.26E-08	1.87E-05
6.10811E+12	2.26E-08	1.86E-05
6.11712E+12	2.25E-08	1.86E-05
6.12613E+12	2.24E-08	1.86E-05
6.13514E+12	2.24E-08	1.85E-05
6.14414E+12	2.23E-08	1.85E-05
6.15315E+12	2.22E-08	1.85E-05
6.16216E+12	2.22E-08	1.85E-05
6.17117E+12	2.21E-08	1.84E-05
6.18018E+12	2.20E-08	1.84E-05
6.18919E+12	2.20E-08	1.84E-05
6.1982E+12	2.19E-08	1.84E-05
6.20721E+12	2.19E-08	1.83E-05
6.21622E+12	2.18E-08	1.83E-05
